V_DC_MAX_V,S_mrad_V,L_um
8.191694091035118390e+02,5.087940685151861686e+01,8.999999999999998579e+01
8.191930837948315229e+02,5.087793643596510407e+01,8.999999999999998579e+01
8.191930837948315229e+02,5.087793643596510407e+01,8.999999999999998579e+01
8.191930837948315229e+02,5.087793643596510407e+01,8.999999999999998579e+01
8.191996226960620788e+02,5.087753032518092766e+01,8.999999999999998579e+01
8.192118193897297260e+02,5.087677284385894438e+01,8.999999999999998579e+01
8.192118193897297260e+02,5.087677284385894438e+01,8.999999999999998579e+01
8.192118193897297260e+02,5.087677284385894438e+01,8.999999999999998579e+01
9.102369920454036674e+02,5.087668133601930975e+01,9.999999999999998579e+01
9.102369920454036674e+02,5.087668133601930975e+01,9.999999999999998579e+01
1.001286228679047895e+03,5.087538374537496111e+01,1.099999999999999858e+02
1.001286228679047895e+03,5.087538374537496111e+01,1.099999999999999858e+02
1.001286833278802987e+03,5.087535302566155337e+01,1.099999999999999858e+02
9.102710249086550220e+02,5.087477917821003359e+01,9.999999999999998579e+01
9.102710249086550220e+02,5.087477917821003359e+01,9.999999999999998579e+01
1.001308365996092107e+03,5.087425897248983375e+01,1.099999999999999858e+02
1.001308365996092107e+03,5.087425897248983375e+01,1.099999999999999858e+02
1.001308365996092107e+03,5.087425897248983375e+01,1.099999999999999858e+02
8.192723900752097279e+02,5.087301140743865346e+01,8.999999999999998579e+01
8.192723900752097279e+02,5.087301140743865346e+01,8.999999999999998579e+01
8.192723900752097279e+02,5.087301140743865346e+01,8.999999999999998579e+01
8.192998927251742316e+02,5.087130367790298635e+01,8.999999999999998579e+01
8.192998927251742316e+02,5.087130367790298635e+01,8.999999999999998579e+01
9.103426360374628530e+02,5.087077716817493211e+01,9.999999999999998579e+01
9.103426360374628530e+02,5.087077716817493211e+01,9.999999999999998579e+01
9.103426360374628530e+02,5.087077716817493211e+01,9.999999999999998579e+01
8.193479025613105478e+02,5.086832286481249810e+01,8.999999999999998579e+01
8.193479025613105478e+02,5.086832286481249810e+01,8.999999999999998579e+01
8.193479025613105478e+02,5.086832286481249810e+01,8.999999999999998579e+01
9.104056775046352641e+02,5.086725459740442545e+01,9.999999999999998579e+01
9.104056775046352641e+02,5.086725459740442545e+01,9.999999999999998579e+01
9.104056775046352641e+02,5.086725459740442545e+01,9.999999999999998579e+01
1.001460984901696293e+03,5.086650592584611985e+01,1.099999999999999858e+02
1.001460984901696293e+03,5.086650592584611985e+01,1.099999999999999858e+02
8.194333825311736064e+02,5.086301648750573179e+01,8.999999999999998579e+01
8.194438969770063750e+02,5.086236385413604921e+01,8.999999999999998579e+01
8.194523203483728366e+02,5.086184102618294389e+01,8.999999999999998579e+01
8.194523203483728366e+02,5.086184102618294389e+01,8.999999999999998579e+01
8.194523203483728366e+02,5.086184102618294389e+01,8.999999999999998579e+01
9.105493248518951077e+02,5.085922983039193923e+01,9.999999999999998579e+01
8.195168256519780243e+02,5.085783762028007260e+01,8.999999999999998579e+01
8.195168256519780243e+02,5.085783762028007260e+01,8.999999999999998579e+01
1.001648327565617933e+03,5.085699214095547660e+01,1.099999999999999858e+02
1.001648327565617933e+03,5.085699214095547660e+01,1.099999999999999858e+02
9.105922377379555428e+02,5.085683302066264133e+01,9.999999999999998579e+01
9.106007616511795959e+02,5.085635696216392887e+01,9.999999999999998579e+01
9.106007616511795959e+02,5.085635696216392887e+01,9.999999999999998579e+01
9.106007616511795959e+02,5.085635696216392887e+01,9.999999999999998579e+01
9.106344738452237380e+02,5.085447423158044700e+01,9.999999999999998579e+01
9.106344738452237380e+02,5.085447423158044700e+01,9.999999999999998579e+01
1.001706930131145782e+03,5.085401686932178222e+01,1.099999999999999858e+02
1.001706930131145782e+03,5.085401686932178222e+01,1.099999999999999858e+02
9.106658661910973933e+02,5.085272118328516200e+01,9.999999999999998579e+01
9.106658661910973933e+02,5.085272118328516200e+01,9.999999999999998579e+01
9.106658661910973933e+02,5.085272118328516200e+01,9.999999999999998579e+01
9.106927031415663123e+02,5.085122261856085402e+01,9.999999999999998579e+01
9.106927031415663123e+02,5.085122261856085402e+01,9.999999999999998579e+01
9.106927031415663123e+02,5.085122261856085402e+01,9.999999999999998579e+01
1.001774694749254309e+03,5.085057687123588721e+01,1.099999999999999858e+02
1.001774694749254309e+03,5.085057687123588721e+01,1.099999999999999858e+02
1.001774694749254309e+03,5.085057687123588721e+01,1.099999999999999858e+02
9.107168935625963968e+02,5.084987191068036338e+01,9.999999999999998579e+01
9.107168935625963968e+02,5.084987191068036338e+01,9.999999999999998579e+01
9.107168935625963968e+02,5.084987191068036338e+01,9.999999999999998579e+01
9.107469332141338327e+02,5.084819470225152571e+01,9.999999999999998579e+01
8.196734997965788807e+02,5.084811654450125928e+01,8.999999999999998579e+01
8.196734997965788807e+02,5.084811654450125928e+01,8.999999999999998579e+01
8.196734997965788807e+02,5.084811654450125928e+01,8.999999999999998579e+01
9.107501837069723933e+02,5.084801322362468312e+01,9.999999999999998579e+01
8.196835141082357268e+02,5.084749531828715163e+01,8.999999999999998579e+01
1.001875282866491375e+03,5.084547148149789564e+01,1.099999999999999858e+02
1.001875282866491375e+03,5.084547148149789564e+01,1.099999999999999858e+02
1.001875282866491375e+03,5.084547148149789564e+01,1.099999999999999858e+02
9.108010899947159942e+02,5.084517123801357741e+01,9.999999999999998579e+01
9.108083947105739071e+02,5.084476345792415231e+01,9.999999999999998579e+01
9.108083947105739071e+02,5.084476345792415231e+01,9.999999999999998579e+01
9.108083947105739071e+02,5.084476345792415231e+01,9.999999999999998579e+01
9.108268148401926965e+02,5.084373519753691539e+01,9.999999999999998579e+01
8.198488385052895637e+02,5.083724180433387119e+01,8.999999999999998579e+01
8.198488385052895637e+02,5.083724180433387119e+01,8.999999999999998579e+01
8.198488385052895637e+02,5.083724180433387119e+01,8.999999999999998579e+01
8.198604908797450435e+02,5.083651927338576826e+01,8.999999999999998579e+01
8.198604908797450435e+02,5.083651927338576826e+01,8.999999999999998579e+01
8.198604908797450435e+02,5.083651927338576826e+01,8.999999999999998579e+01
8.198693897551180498e+02,5.083596749299847062e+01,8.999999999999998579e+01
8.198693897551180498e+02,5.083596749299847062e+01,8.999999999999998579e+01
8.198893214366846678e+02,5.083473165995405196e+01,8.999999999999998579e+01
8.198893214366846678e+02,5.083473165995405196e+01,8.999999999999998579e+01
8.198893214366846678e+02,5.083473165995405196e+01,8.999999999999998579e+01
8.199142007512843975e+02,5.083318914089485929e+01,8.999999999999998579e+01
8.199142007512843975e+02,5.083318914089485929e+01,8.999999999999998579e+01
8.199186848857888208e+02,5.083291113423199903e+01,8.999999999999998579e+01
8.199186848857888208e+02,5.083291113423199903e+01,8.999999999999998579e+01
1.002140272206923555e+03,5.083202674893348672e+01,1.099999999999999858e+02
1.002140272206923555e+03,5.083202674893348672e+01,1.099999999999999858e+02
8.199456317195179054e+02,5.083124055273085418e+01,8.999999999999998579e+01
9.110549752686172269e+02,5.083100212574620969e+01,9.999999999999998579e+01
9.110549752686172269e+02,5.083100212574620969e+01,9.999999999999998579e+01
9.110549752686172269e+02,5.083100212574620969e+01,9.999999999999998579e+01
9.110581371569122666e+02,5.083082571334826838e+01,9.999999999999998579e+01
9.110581371569122666e+02,5.083082571334826838e+01,9.999999999999998579e+01
9.110616708508795227e+02,5.083062855810847935e+01,9.999999999999998579e+01
9.110616708508795227e+02,5.083062855810847935e+01,9.999999999999998579e+01
9.110616708508795227e+02,5.083062855810847935e+01,9.999999999999998579e+01
1.002181718287235412e+03,5.082992454708266195e+01,1.099999999999999858e+02
1.002181718287235412e+03,5.082992454708266195e+01,1.099999999999999858e+02
1.002181718287235412e+03,5.082992454708266195e+01,1.099999999999999858e+02
9.110768051969570251e+02,5.082978418547212129e+01,9.999999999999998579e+01
9.110768051969570251e+02,5.082978418547212129e+01,9.999999999999998579e+01
1.093321150513679186e+03,5.082843667238247320e+01,1.199999999999999858e+02
9.111088259768853277e+02,5.082799778050401329e+01,9.999999999999998579e+01
9.111088259768853277e+02,5.082799778050401329e+01,9.999999999999998579e+01
9.111088259768853277e+02,5.082799778050401329e+01,9.999999999999998579e+01
8.200172893461484591e+02,5.082679863900047224e+01,8.999999999999998579e+01
8.200172893461484591e+02,5.082679863900047224e+01,8.999999999999998579e+01
9.111496624096822643e+02,5.082571974188841324e+01,9.999999999999998579e+01
9.111628427980265315e+02,5.082498452454568394e+01,9.999999999999998579e+01
9.111628427980265315e+02,5.082498452454568394e+01,9.999999999999998579e+01
9.111628427980265315e+02,5.082498452454568394e+01,9.999999999999998579e+01
9.111945812632321804e+02,5.082321420343526341e+01,9.999999999999998579e+01
8.200762649891067895e+02,5.082314343855482974e+01,8.999999999999998579e+01
8.200762649891067895e+02,5.082314343855482974e+01,8.999999999999998579e+01
8.200866584988249315e+02,5.082249932268029369e+01,8.999999999999998579e+01
8.200866584988249315e+02,5.082249932268029369e+01,8.999999999999998579e+01
8.200989273649340703e+02,5.082173900655413945e+01,8.999999999999998579e+01
8.200989273649340703e+02,5.082173900655413945e+01,8.999999999999998579e+01
9.112703187109037799e+02,5.081899018730393180e+01,9.999999999999998579e+01
9.112703187109037799e+02,5.081899018730393180e+01,9.999999999999998579e+01
9.112703187109037799e+02,5.081899018730393180e+01,9.999999999999998579e+01
8.201483084452117964e+02,5.081867903270806863e+01,8.999999999999998579e+01
8.201483084452117964e+02,5.081867903270806863e+01,8.999999999999998579e+01
9.112880763754974396e+02,5.081799991144481510e+01,9.999999999999998579e+01
8.201637301920472964e+02,5.081772347618477426e+01,8.999999999999998579e+01
9.112951766070491431e+02,5.081760396995886708e+01,9.999999999999998579e+01
9.112951766070491431e+02,5.081760396995886708e+01,9.999999999999998579e+01
8.201700657804199182e+02,5.081733092323580081e+01,8.999999999999998579e+01
8.201700657804199182e+02,5.081733092323580081e+01,8.999999999999998579e+01
9.113142656969326936e+02,5.081653950532096786e+01,9.999999999999998579e+01
9.113142656969326936e+02,5.081653950532096786e+01,9.999999999999998579e+01
1.002448744364513004e+03,5.081638478713340845e+01,1.099999999999999858e+02
1.002448744364513004e+03,5.081638478713340845e+01,1.099999999999999858e+02
8.202257368947172154e+02,5.081388180269390631e+01,8.999999999999998579e+01
8.202257368947172154e+02,5.081388180269390631e+01,8.999999999999998579e+01
8.202257368947172154e+02,5.081388180269390631e+01,8.999999999999998579e+01
1.002503278409266159e+03,5.081362048395170206e+01,1.099999999999999858e+02
1.002503278409266159e+03,5.081362048395170206e+01,1.099999999999999858e+02
1.002503278409266159e+03,5.081362048395170206e+01,1.099999999999999858e+02
1.002509325506276014e+03,5.081331397818196649e+01,1.099999999999999858e+02
1.002509325506276014e+03,5.081331397818196649e+01,1.099999999999999858e+02
1.002509325506276014e+03,5.081331397818196649e+01,1.099999999999999858e+02
1.002532874212692832e+03,5.081212041351817987e+01,1.099999999999999858e+02
1.002532874212692832e+03,5.081212041351817987e+01,1.099999999999999858e+02
1.002532874212692832e+03,5.081212041351817987e+01,1.099999999999999858e+02
9.113986266176575555e+02,5.081183582250258013e+01,9.999999999999998579e+01
9.113986266176575555e+02,5.081183582250258013e+01,9.999999999999998579e+01
9.114806639053401796e+02,5.080726253273558513e+01,9.999999999999998579e+01
9.114806639053401796e+02,5.080726253273558513e+01,9.999999999999998579e+01
9.114806639053401796e+02,5.080726253273558513e+01,9.999999999999998579e+01
8.203666579845427123e+02,5.080515308665918894e+01,8.999999999999998579e+01
8.203666579845427123e+02,5.080515308665918894e+01,8.999999999999998579e+01
8.203666579845427123e+02,5.080515308665918894e+01,8.999999999999998579e+01
9.115396972489304517e+02,5.080397214111026472e+01,9.999999999999998579e+01
9.115396972489304517e+02,5.080397214111026472e+01,9.999999999999998579e+01
8.203875319284389889e+02,5.080386040012520255e+01,8.999999999999998579e+01
8.203875319284389889e+02,5.080386040012520255e+01,8.999999999999998579e+01
8.203875319284389889e+02,5.080386040012520255e+01,8.999999999999998579e+01
9.115685880134242325e+02,5.080236198734478847e+01,9.999999999999998579e+01
9.115685880134242325e+02,5.080236198734478847e+01,9.999999999999998579e+01
1.002771293691263168e+03,5.080003929459279988e+01,1.099999999999999858e+02
1.002771293691263168e+03,5.080003929459279988e+01,1.099999999999999858e+02
8.204506395606728120e+02,5.079995265579105990e+01,8.999999999999998579e+01
8.204506395606728120e+02,5.079995265579105990e+01,8.999999999999998579e+01
8.204506395606728120e+02,5.079995265579105990e+01,8.999999999999998579e+01
1.002773529795993909e+03,5.079992601457013279e+01,1.099999999999999858e+02
9.116271445273827112e+02,5.079909880103370767e+01,9.999999999999998579e+01
9.116397373757587275e+02,5.079839709253788982e+01,9.999999999999998579e+01
8.205093725860373297e+02,5.079631633546672020e+01,8.999999999999998579e+01
8.205093725860373297e+02,5.079631633546672020e+01,8.999999999999998579e+01
1.002845332300137898e+03,5.079628880175106787e+01,1.099999999999999858e+02
1.002845332300137898e+03,5.079628880175106787e+01,1.099999999999999858e+02
1.002845332300137898e+03,5.079628880175106787e+01,1.099999999999999858e+02
1.002859571278821136e+03,5.079556757687158353e+01,1.099999999999999858e+02
1.002859571278821136e+03,5.079556757687158353e+01,1.099999999999999858e+02
1.002874053073877917e+03,5.079483407399833084e+01,1.099999999999999858e+02
1.002874053073877917e+03,5.079483407399833084e+01,1.099999999999999858e+02
1.002874053073877917e+03,5.079483407399833084e+01,1.099999999999999858e+02
8.205528159848471432e+02,5.079362697216719624e+01,8.999999999999998579e+01
8.205528159848471432e+02,5.079362697216719624e+01,8.999999999999998579e+01
8.205528159848471432e+02,5.079362697216719624e+01,8.999999999999998579e+01
1.002899497367751792e+03,5.079354537190121022e+01,1.099999999999999858e+02
1.002899497367751792e+03,5.079354537190121022e+01,1.099999999999999858e+02
1.002899497367751792e+03,5.079354537190121022e+01,1.099999999999999858e+02
1.094072616450931491e+03,5.079352506027487379e+01,1.199999999999999858e+02
1.002933835527907945e+03,5.079180631710607940e+01,1.099999999999999858e+02
1.002933835527907945e+03,5.079180631710607940e+01,1.099999999999999858e+02
8.205834749970119901e+02,5.079172919762665117e+01,8.999999999999998579e+01
8.205834749970119901e+02,5.079172919762665117e+01,8.999999999999998579e+01
8.205834749970119901e+02,5.079172919762665117e+01,8.999999999999998579e+01
9.117914537539885487e+02,5.078994455792042828e+01,9.999999999999998579e+01
9.117914537539885487e+02,5.078994455792042828e+01,9.999999999999998579e+01
9.118393841512985318e+02,5.078727480898840696e+01,9.999999999999998579e+01
9.118393841512985318e+02,5.078727480898840696e+01,9.999999999999998579e+01
9.118393841512985318e+02,5.078727480898840696e+01,9.999999999999998579e+01
8.206790186325399645e+02,5.078581601311466187e+01,8.999999999999998579e+01
8.206790186325399645e+02,5.078581601311466187e+01,8.999999999999998579e+01
9.118698254385246855e+02,5.078557935863270245e+01,9.999999999999998579e+01
9.118823133712159006e+02,5.078488386658574427e+01,9.999999999999998579e+01
9.118823133712159006e+02,5.078488386658574427e+01,9.999999999999998579e+01
8.207443516988208785e+02,5.078177334979709912e+01,8.999999999999998579e+01
9.119433541819192897e+02,5.078148458693917178e+01,9.999999999999998579e+01
9.119433541819192897e+02,5.078148458693917178e+01,9.999999999999998579e+01
9.119433541819192897e+02,5.078148458693917178e+01,9.999999999999998579e+01
