t_s,uy_mass_m
1.079999999999999993e-05,-2.101934621106005216e-12
1.099999999999999971e-05,-1.995250299730161180e-12
1.119999999999999949e-05,-1.887660521673770196e-12
1.139999999999999927e-05,-1.688034089563082722e-12
1.159999999999999905e-05,-1.488407657452388179e-12
1.179999999999999883e-05,-1.288781225341702725e-12
1.200000000000000030e-05,-1.089154793231004346e-12
1.220000000000000008e-05,-8.895283611203100054e-13
1.239999999999999986e-05,-1.058613672680126706e-12
1.259999999999999964e-05,-1.271759994397209882e-12
1.279999999999999942e-05,-1.484906316114292857e-12
1.299999999999999920e-05,-1.698052637831377648e-12
1.319999999999999898e-05,-1.853803713112210750e-12
1.339999999999999876e-05,-1.937544226865950489e-12
1.359999999999999854e-05,-2.021284740619691036e-12
1.380000000000000001e-05,-2.105025254373432391e-12
1.399999999999999979e-05,-2.188765768127178188e-12
1.419999999999999957e-05,-1.944081107736927393e-12
1.439999999999999935e-05,-1.697348260811088878e-12
1.459999999999999913e-05,-1.450615413885246727e-12
1.479999999999999891e-05,-1.203882566959400335e-12
1.499999999999999869e-05,-1.115474420628398346e-12
1.520000000000000016e-05,-1.159739298032064080e-12
1.539999999999999824e-05,-1.204004175435741527e-12
1.559999999999999972e-05,-1.248269052839414732e-12
1.579999999999999780e-05,-1.396314629137479249e-12
1.599999999999999928e-05,-1.633007873893018387e-12
1.620000000000000075e-05,-1.869701118648556920e-12
1.639999999999999883e-05,-2.106394363404092222e-12
1.660000000000000031e-05,-2.148888520709949025e-12
1.679999999999999839e-05,-2.022298808008084235e-12
1.699999999999999987e-05,-1.895709095306212579e-12
1.719999999999999795e-05,-1.769119382604350011e-12
1.739999999999999942e-05,-1.613360658323481362e-12
1.760000000000000090e-05,-1.431715632128757610e-12
1.779999999999999898e-05,-1.250070605934040321e-12
1.800000000000000046e-05,-1.068425579739321821e-12
1.819999999999999854e-05,-1.080028636837100380e-12
1.840000000000000001e-05,-1.266434084016678447e-12
1.859999999999999810e-05,-1.452839531196251869e-12
1.879999999999999957e-05,-1.639244978375824079e-12
1.899999999999999766e-05,-1.784445084489902197e-12
1.919999999999999913e-05,-1.891655859650715870e-12
1.940000000000000060e-05,-1.998866634811525706e-12
1.959999999999999869e-05,-2.106077409972338773e-12
1.980000000000000016e-05,-2.046177441186036571e-12
1.999999999999999825e-05,-1.829247676811688692e-12
2.019999999999999972e-05,-1.612317912437344044e-12
2.039999999999999781e-05,-1.395388148062990712e-12
2.059999999999999928e-05,-1.276479275598719441e-12
2.079999999999999736e-05,-1.251447793643641075e-12
2.099999999999999884e-05,-1.226416311688556449e-12
2.120000000000000031e-05,-1.201384829733479698e-12
2.139999999999999840e-05,-1.298712986492171638e-12
2.159999999999999987e-05,-1.515478949218231240e-12
2.179999999999999795e-05,-1.732244911944288823e-12
2.199999999999999943e-05,-1.949010874670348021e-12
2.219999999999999751e-05,-2.030225330122166149e-12
2.239999999999999899e-05,-1.976584691826987363e-12
2.260000000000000046e-05,-1.922944053531816251e-12
2.279999999999999854e-05,-1.869303415236645947e-12
2.300000000000000002e-05,-1.777187907746312805e-12
2.319999999999999810e-05,-1.646060318574266466e-12
2.339999999999999958e-05,-1.514932729402228003e-12
2.359999999999999766e-05,-1.383805140230182674e-12
2.379999999999999913e-05,-1.252677551058140576e-12
2.400000000000000061e-05,-1.121549961886097064e-12
2.419999999999999869e-05,-1.178687962667813998e-12
2.440000000000000017e-05,-1.325055757225984250e-12
2.459999999999999825e-05,-1.471423551784148240e-12
2.479999999999999972e-05,-1.617791346342320511e-12
2.499999999999999781e-05,-1.764159140900476222e-12
2.519999999999999928e-05,-1.844108931196491243e-12
2.539999999999999737e-05,-1.860045558423895268e-12
2.559999999999999884e-05,-1.875982185651305756e-12
2.580000000000000031e-05,-1.891918812878717859e-12
2.599999999999999840e-05,-1.907855440106123904e-12
2.619999999999999987e-05,-1.867739382473782740e-12
2.639999999999999796e-05,-1.718811187181343515e-12
2.659999999999999943e-05,-1.569882991888899847e-12
2.679999999999999752e-05,-1.420954796596457795e-12
2.699999999999999899e-05,-1.272026601304022407e-12
2.719999999999999708e-05,-1.165910461513628207e-12
2.739999999999999855e-05,-1.267690068444109642e-12
2.760000000000000002e-05,-1.369469675374590471e-12
2.779999999999999811e-05,-1.471249282305074733e-12
2.799999999999999958e-05,-1.573028889235553947e-12
2.819999999999999767e-05,-1.667086972280571831e-12
2.839999999999999914e-05,-1.753973400219440345e-12
2.859999999999999722e-05,-1.840859828158308656e-12
2.879999999999999870e-05,-1.927746256097177372e-12
2.900000000000000017e-05,-2.014632684036042048e-12
2.919999999999999826e-05,-1.897203004988608891e-12
2.939999999999999973e-05,-1.748201112030900542e-12
2.959999999999999781e-05,-1.599199219073200877e-12
2.979999999999999929e-05,-1.450197326115489701e-12
2.999999999999999737e-05,-1.334884085118744118e-12
3.019999999999999885e-05,-1.343414918481837820e-12
3.040000000000000032e-05,-1.351945751844928694e-12
